"clusterid","birthorder","rural","facilitybirth","age","married","educat","wealth","pca","svyweight","latitude","longitude","xvar","yvar","surface_var"
136,3,1,1,29.333334,1,3,-6.0674,1.6531267,383367,19.559587,-71.913661,-6254.58760071226,2173.71494552601,2.42042674865814e-05
136,2,1,0,27,1,2,-2.8035,0.98952085,383367,19.559587,-71.913661,-6254.58760071226,2173.71494552601,2.42042674865814e-05
137,2,0,1,20.083334,0,1,2.1789,0.46103188,979792,18.047182,-71.749841,-6240.33959099477,2005.63688988055,24.8188839348703
137,1,0,1,20.583334,0,1,4.0849,0.61089098,979792,18.047182,-71.749841,-6240.33959099477,2005.63688988055,24.8188839348703
137,4,0,0,26.833334,1,2,9.265,1.9384056,979792,18.047182,-71.749841,-6240.33959099477,2005.63688988055,24.8188839348703
137,1,0,1,21,1,1,2.46,0.48313335,979792,18.047182,-71.749841,-6240.33959099477,2005.63688988055,24.8188839348703
137,1,0,1,23.833334,1,1,12.9578,1.308522,979792,18.047182,-71.749841,-6240.33959099477,2005.63688988055,24.8188839348703
138,1,1,1,28.083334,0,2,-5.1874,0.80208695,614369,18.190775,-72.688592,-6321.98611382659,2021.59480607647,4.07207287385694e-15
138,1,1,0,19.75,0,1,-4.7555,-0.084184743,614369,18.190775,-72.688592,-6321.98611382659,2021.59480607647,4.07207287385694e-15
138,4,1,0,33.5,1,2,-8.0537,0.57672429,614369,18.190775,-72.688592,-6321.98611382659,2021.59480607647,4.07207287385694e-15
139,1,0,0,18.333334,0,2,12.83,2.2187035,752091,18.633376,-74.111691,-6445.75810980362,2070.78236860552,0.607195041581947
139,2,0,1,23.416666,1,2,2.9315,1.4404348,752091,18.633376,-74.111691,-6445.75810980362,2070.78236860552,0.607195041581947
139,3,0,0,30.583334,1,2,2.4148,1.3998092,752091,18.633376,-74.111691,-6445.75810980362,2070.78236860552,0.607195041581947
139,8,0,1,36.75,1,0,-1.5794,-0.75469393,752091,18.633376,-74.111691,-6445.75810980362,2070.78236860552,0.607195041581947
140,6,1,0,29.25,1,0,-7.4798,-1.2186124,364728,19.917862,-72.829552,-6334.24590780643,2213.53110944135,0.0088564717739661
140,1,1,0,25.25,0,2,-9.9778,0.42544213,364728,19.917862,-72.829552,-6334.24590780643,2213.53110944135,0.0088564717739661
140,1,1,0,22.083334,1,1,-4.6749,-0.077847578,364728,19.917862,-72.829552,-6334.24590780643,2213.53110944135,0.0088564717739661
140,6,1,0,39.583332,1,0,-12.0264,-1.5760884,364728,19.917862,-72.829552,-6334.24590780643,2213.53110944135,0.0088564717739661
140,3,1,0,27.833334,1,0,-10.7672,-1.4770839,364728,19.917862,-72.829552,-6334.24590780643,2213.53110944135,0.0088564717739661
140,10,1,0,40.333332,0,1,-6.6673,-0.23449987,364728,19.917862,-72.829552,-6334.24590780643,2213.53110944135,0.0088564717739661
140,3,1,0,28.416666,1,0,-7.0301,-1.1832547,364728,19.917862,-72.829552,-6334.24590780643,2213.53110944135,0.0088564717739661
140,2,1,0,27,1,1,-9.1566,-0.43022087,364728,19.917862,-72.829552,-6334.24590780643,2213.53110944135,0.0088564717739661
140,3,1,0,34.166668,1,2,0.9602,1.2854415,364728,19.917862,-72.829552,-6334.24590780643,2213.53110944135,0.0088564717739661
141,3,1,0,34.083332,0,1,-9.1262,-0.42783067,620179,18.298736,-72.323738,-6290.25346007572,2033.592832376,0
141,5,1,0,31.666666,1,0,-5.6789,-1.0770167,620179,18.298736,-72.323738,-6290.25346007572,2033.592832376,0
141,1,1,0,16.5,0,1,-7.5924,-0.30723578,620179,18.298736,-72.323738,-6290.25346007572,2033.592832376,0
141,4,1,0,37.5,1,0,-9.2413,-1.3571101,620179,18.298736,-72.323738,-6290.25346007572,2033.592832376,0
142,1,0,1,21,0,1,23.3221,2.1234143,1002596,18.200191,-73.744677,-6413.83759314841,2022.64123409804,7.36078832415827
142,1,0,1,22.75,0,2,8.3079,1.8631538,1002596,18.200191,-73.744677,-6413.83759314841,2022.64123409804,7.36078832415827
142,4,0,0,27.25,1,2,8.2695,1.8601346,1002596,18.200191,-73.744677,-6413.83759314841,2022.64123409804,7.36078832415827
142,4,0,1,34.666668,1,2,14.1672,2.3238409,1002596,18.200191,-73.744677,-6413.83759314841,2022.64123409804,7.36078832415827
142,3,0,1,33.083332,1,2,1.7718,1.3492534,1002596,18.200191,-73.744677,-6413.83759314841,2022.64123409804,7.36078832415827
143,3,1,0,24.666666,1,1,-8.6084,-0.3871187,407258,19.181133,-71.724037,-6238.09532507638,2131.65622946037,3.55938682389435e-17
143,3,1,0,22.833334,1,0,-9.2142,-1.3549794,407258,19.181133,-71.724037,-6238.09532507638,2131.65622946037,3.55938682389435e-17
143,6,1,1,35.583332,1,2,-9.1833,0.48790962,407258,19.181133,-71.724037,-6238.09532507638,2131.65622946037,3.55938682389435e-17
143,7,1,0,35.5,1,0,-12.9143,-1.6458995,407258,19.181133,-71.724037,-6238.09532507638,2131.65622946037,3.55938682389435e-17
143,2,1,0,18.583334,1,1,-10.2251,-0.51423162,407258,19.181133,-71.724037,-6238.09532507638,2131.65622946037,3.55938682389435e-17
143,1,1,1,22.75,1,1,-10.27,-0.51776189,407258,19.181133,-71.724037,-6238.09532507638,2131.65622946037,3.55938682389435e-17
143,7,1,0,35.916668,1,1,-10.338,-0.52310836,407258,19.181133,-71.724037,-6238.09532507638,2131.65622946037,3.55938682389435e-17
143,6,1,0,32.5,1,1,-10.81,-0.56021929,407258,19.181133,-71.724037,-6238.09532507638,2131.65622946037,3.55938682389435e-17
143,6,1,0,32.916668,1,0,-11.7094,-1.5511644,407258,19.181133,-71.724037,-6238.09532507638,2131.65622946037,3.55938682389435e-17
144,2,1,1,30.583334,1,2,31.4951,3.6862454,2042342,18.604525,-72.248459,-6283.7061769386,2067.57607136144,0.716808820088023
144,1,1,1,32.333332,0,2,15.5016,2.4287579,2042342,18.604525,-72.248459,-6283.7061769386,2067.57607136144,0.716808820088023
144,1,1,0,23.75,1,1,6.3775,0.79114646,2042342,18.604525,-72.248459,-6283.7061769386,2067.57607136144,0.716808820088023
144,8,1,1,42.75,1,1,3.187,0.54029369,2042342,18.604525,-72.248459,-6283.7061769386,2067.57607136144,0.716808820088023
144,2,1,1,34.666668,0,2,34.5565,3.9269478,2042342,18.604525,-72.248459,-6283.7061769386,2067.57607136144,0.716808820088023
144,2,1,1,33.166668,0,0,34.5565,2.0864882,2042342,18.604525,-72.248459,-6283.7061769386,2067.57607136144,0.716808820088023
145,1,1,0,23.583334,1,2,-3.638,0.92390835,1817508,18.432652,-72.933171,-6343.25802182741,2048.47531484586,5.87765542196706e-06
146,2,1,0,23.583334,1,0,-11.442,-1.53014,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,2,1,1,22.416666,1,1,-11.2139,-0.59197593,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,2,1,0,22.916666,0,1,-12.1479,-0.66541159,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,2,1,0,19.083334,0,1,-12.1479,-0.66541159,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,2,1,0,23.333334,1,1,-13.3481,-0.75977719,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,2,1,0,34.25,0,2,-5.67,0.76414251,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,4,1,0,30.083334,1,0,-8.6055,-1.3071204,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,3,1,0,34.5,0,1,-11.9326,-0.64848363,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,1,1,0,26.333334,1,1,-11.9326,-0.64848363,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,4,1,0,35.75,1,0,-9.0346,-1.3408585,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,6,1,0,34.666668,1,0,-9.5806,-1.3837876,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,1,1,1,30.25,0,1,-9.5806,-0.46355784,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,2,1,1,33.75,1,2,-6.7276,0.68098885,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
146,5,1,0,39.666668,1,0,-6.3307,-1.1282645,1777454,19.525678,-72.30031,-6288.21584335211,2169.94653773254,2.34305809443754e-16
147,4,1,0,26.916666,1,0,-9.0656,-1.3432958,276132,19.09099,-71.905888,-6253.91155517732,2121.63837037498,0
147,2,1,1,20,0,1,-11.7069,-0.63073802,276132,19.09099,-71.905888,-6253.91155517732,2121.63837037498,0
147,2,1,0,24,1,0,-8.6418,-1.3099746,276132,19.09099,-71.905888,-6253.91155517732,2121.63837037498,0
147,1,1,1,19.916666,1,0,-13.4563,-1.6885142,276132,19.09099,-71.905888,-6253.91155517732,2121.63837037498,0
147,6,1,0,31.833334,1,0,-8.3006,-1.2831477,276132,19.09099,-71.905888,-6253.91155517732,2121.63837037498,0
148,3,1,0,20.583334,1,1,-8.8338,-0.40484074,834633,18.824546,-71.937391,-6256.65148345305,2092.0276579941,35.7005959059072
148,6,1,1,40.166668,1,1,-8.1929,-0.35445005,834633,18.824546,-71.937391,-6256.65148345305,2092.0276579941,35.7005959059072
149,6,1,0,42.166668,1,1,-8.9755,-0.41598189,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,1,1,0,23.083334,0,1,-10.5297,-0.53818077,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,6,1,0,39.083332,1,1,-6.2705,-0.2033015,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,6,1,0,36.666668,1,0,-6.2688,-1.1233976,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,2,1,0,20.75,1,1,-9.5442,-0.46069589,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,4,1,0,24.416666,1,0,-9.4784,-1.3757521,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,7,1,0,27.25,1,0,-9.4784,-1.3757521,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,3,1,1,25.416666,0,1,-11.3402,-0.60190624,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,2,1,0,19.166666,0,1,-11.3402,-0.60190624,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,2,1,1,28.25,1,1,-4.8836,-0.094256602,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,11,1,0,41.333332,1,0,-11.0365,-1.4982576,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,5,1,1,25.5,1,1,-5.3515,-0.13104519,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
149,4,1,1,25.5,1,1,-5.3515,-0.13104519,978957,19.597672,-72.294298,-6287.69295826835,2177.94744459158,2.53783658326811e-11
150,3,1,0,27.333334,1,1,-5.6227,-0.15236828,1131631,18.289411,-72.498452,-6305.44895983022,2032.55651745447,1.13510199421659e-11
150,1,1,1,24.583334,0,2,-3.5207,0.9331311,1131631,18.289411,-72.498452,-6305.44895983022,2032.55651745447,1.13510199421659e-11
151,1,0,1,18.5,1,2,-0.0581,1.2053777,48045,18.413391,-72.878079,-6338.46647408381,2046.33478275968,0.00998586307801404
151,5,0,0,28.5,0,1,-2.9379,0.058723904,48045,18.413391,-72.878079,-6338.46647408381,2046.33478275968,0.00998586307801404
151,3,0,0,27.333334,1,2,-1.9941,1.0531598,48045,18.413391,-72.878079,-6338.46647408381,2046.33478275968,0.00998586307801404
152,5,1,0,36.416668,1,1,0.6849,0.34356627,48668,18.657996,-72.245774,-6283.47265291167,2073.51846226429,11.1684589619975
152,1,1,1,26.916666,1,2,4.264,1.5452025,48668,18.657996,-72.245774,-6283.47265291167,2073.51846226429,11.1684589619975
152,3,1,0,30.5,1,2,5.8291,1.6682583,48668,18.657996,-72.245774,-6283.47265291167,2073.51846226429,11.1684589619975
152,3,1,0,35,1,2,2.0258,1.3692242,48668,18.657996,-72.245774,-6283.47265291167,2073.51846226429,11.1684589619975
152,7,1,0,31.833334,1,0,-2.9397,-0.86164737,48668,18.657996,-72.245774,-6283.47265291167,2073.51846226429,11.1684589619975
152,2,1,0,35.333332,1,1,0.9266,0.3625699,48668,18.657996,-72.245774,-6283.47265291167,2073.51846226429,11.1684589619975
152,2,1,1,21.75,1,1,5.1681,0.6960575,48668,18.657996,-72.245774,-6283.47265291167,2073.51846226429,11.1684589619975
153,2,0,1,25.75,1,3,16.3056,3.4122021,1071017,18.549204,-72.290867,-6287.39455196057,2061.4280844688,38.1349450355358
153,1,0,1,31.416666,1,3,22.2809,3.8820095,1071017,18.549204,-72.290867,-6287.39455196057,2061.4280844688,38.1349450355358
153,1,0,1,36.833332,1,3,21.394,3.8122771,1071017,18.549204,-72.290867,-6287.39455196057,2061.4280844688,38.1349450355358
153,1,0,1,27,1,3,29.0259,4.4123344,1071017,18.549204,-72.290867,-6287.39455196057,2061.4280844688,38.1349450355358
154,1,0,1,16.583334,1,1,4.7572,0.66375053,1380431,19.44061,-72.693264,-6322.3924543308,2160.49267845698,21.9071878004796
154,6,0,1,35.333332,0,3,17.8585,3.5342987,1380431,19.44061,-72.693264,-6322.3924543308,2160.49267845698,21.9071878004796
154,2,0,1,31.083334,0,2,12.0481,2.1572268,1380431,19.44061,-72.693264,-6322.3924543308,2160.49267845698,21.9071878004796
155,4,1,0,28.083334,1,0,-10.816,-1.4809208,221964,18.42253,-73.703642,-6410.26863283369,2047.35042694926,3.8476738562151e-13
155,2,1,1,26.916666,0,1,-7.7255,-0.31770074,221964,18.42253,-73.703642,-6410.26863283369,2047.35042694926,3.8476738562151e-13
155,4,1,0,26.333334,1,1,-9.2935,-0.44098464,221964,18.42253,-73.703642,-6410.26863283369,2047.35042694926,3.8476738562151e-13
155,1,1,0,28,1,1,-5.3448,-0.13051841,221964,18.42253,-73.703642,-6410.26863283369,2047.35042694926,3.8476738562151e-13
156,2,1,0,37.083332,1,0,-11.0584,-1.4999795,1141358,18.364683,-72.490109,-6304.72333936219,2040.92171818083,0
156,1,1,0,26.666666,1,0,-8.7253,-1.3165398,1141358,18.364683,-72.490109,-6304.72333936219,2040.92171818083,0
157,2,1,0,25.5,1,1,-7.3094,-0.28498492,391056,19.773984,-73.180725,-6364.78867618955,2197.5415203497,0.000143223215520474
157,1,1,0,19.083334,0,1,-7.3094,-0.28498492,391056,19.773984,-73.180725,-6364.78867618955,2197.5415203497,0.000143223215520474
157,1,1,0,20,1,1,-6.0896,-0.18907826,391056,19.773984,-73.180725,-6364.78867618955,2197.5415203497,0.000143223215520474
157,7,1,0,28.666666,1,0,-10.6933,-1.4712735,391056,19.773984,-73.180725,-6364.78867618955,2197.5415203497,0.000143223215520474
158,1,0,0,21.666666,1,2,4.5055,1.5641904,1740767,18.50738,-72.374953,-6294.70781130073,2056.78005923792,0.183966210691198
158,1,0,1,34.166668,1,2,8.5228,1.8800503,1740767,18.50738,-72.374953,-6294.70781130073,2056.78005923792,0.183966210691198
158,1,0,1,23.583334,1,2,10.2951,2.0193973,1740767,18.50738,-72.374953,-6294.70781130073,2056.78005923792,0.183966210691198
159,1,0,1,22.583334,0,2,16.4023,2.4995754,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,6,0,1,32.166668,0,2,10.4941,2.0350435,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,1,0,1,30.166666,1,3,8.6637,2.8113582,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,4,0,1,27.25,1,1,3.1761,0.53943664,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,2,0,1,19.083334,0,2,22.6441,2.9903364,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,2,0,1,35.333332,1,3,15.9377,3.383276,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,4,0,1,32,1,2,16.4748,2.5052757,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,2,0,1,30.5,1,2,11.7564,2.1342919,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,5,0,0,29.083334,1,1,3.0053,0.52600753,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,1,0,1,27.083334,1,3,11.2445,3.0142734,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,1,0,1,17.333334,1,2,7.811,1.824085,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
159,3,0,0,25.916666,1,1,0.5807,0.33537355,1127973,19.734856,-72.189609,-6278.58778253087,2193.19310959907,12.465262901669
160,2,1,0,25.166666,1,2,-8.1603,0.56834292,562349,19.509211,-71.922999,-6255.39975987929,2168.11651115744,0.000166138897556171
160,6,1,0,34.916668,1,0,-5.3315,-1.0497025,562349,19.509211,-71.922999,-6255.39975987929,2168.11651115744,0.000166138897556171
160,6,1,0,41.583332,1,0,-10.4973,-1.4558631,562349,19.509211,-71.922999,-6255.39975987929,2168.11651115744,0.000166138897556171
161,2,0,0,25.916666,1,1,-2.3805,0.10254943,686415,18.562656,-72.282846,-6286.69693698106,2062.92304514702,30.0211685082072
161,3,0,0,28.75,0,1,-0.7213,0.2330039,686415,18.562656,-72.282846,-6286.69693698106,2062.92304514702,30.0211685082072
161,2,0,0,28.75,0,1,-0.7213,0.2330039,686415,18.562656,-72.282846,-6286.69693698106,2062.92304514702,30.0211685082072
161,4,0,1,27.833334,1,1,-2.6132,0.084253415,686415,18.562656,-72.282846,-6286.69693698106,2062.92304514702,30.0211685082072
161,3,0,0,24.75,1,1,1.4926,0.40707159,686415,18.562656,-72.282846,-6286.69693698106,2062.92304514702,30.0211685082072
161,1,0,1,20.083334,1,2,7.2536,1.7802595,686415,18.562656,-72.282846,-6286.69693698106,2062.92304514702,30.0211685082072
161,1,0,0,22.75,1,1,-0.615,0.24136172,686415,18.562656,-72.282846,-6286.69693698106,2062.92304514702,30.0211685082072
162,4,0,0,33.25,1,1,7.9733,0.91661608,1398766,18.519657,-72.364477,-6293.79667621466,2058.14443867937,8.05677686848614
162,2,0,1,31,1,2,18.7901,2.6873159,1398766,18.519657,-72.364477,-6293.79667621466,2058.14443867937,8.05677686848614
162,3,0,1,28.916666,1,2,12.5456,2.1963427,1398766,18.519657,-72.364477,-6293.79667621466,2058.14443867937,8.05677686848614
162,2,0,1,29.583334,1,2,14.7673,2.3710237,1398766,18.519657,-72.364477,-6293.79667621466,2058.14443867937,8.05677686848614
162,1,0,1,22.5,0,2,10.9855,2.0736799,1398766,18.519657,-72.364477,-6293.79667621466,2058.14443867937,8.05677686848614
162,2,0,1,20.5,0,1,5.9142,0.75471956,1398766,18.519657,-72.364477,-6293.79667621466,2058.14443867937,8.05677686848614
163,3,0,0,28.083334,1,2,13.1273,2.2420788,1184855,18.519491,-72.367412,-6294.05194363329,2058.12599060678,8.05677686848614
163,5,0,0,38.666668,1,1,8.088,0.92563438,1184855,18.519491,-72.367412,-6294.05194363329,2058.12599060678,8.05677686848614
165,5,1,0,27.583334,1,1,-7.1851,-0.27521184,3367420,19.234695,-72.752546,-6327.5484213194,2137.60873346326,8.46830620293689e-17
166,2,0,0,17.25,0,1,4.9627,0.67990792,1261255,18.573679,-72.332703,-6291.03317810232,2064.14806384729,17.3570997247201
166,12,0,0,46.666668,1,0,3.8236,-0.32988349,1261255,18.573679,-72.332703,-6291.03317810232,2064.14806384729,17.3570997247201
166,4,0,0,20.333334,0,0,-1.0233,-0.71097058,1261255,18.573679,-72.332703,-6291.03317810232,2064.14806384729,17.3570997247201
166,1,0,0,17.166666,1,1,-3.1831,0.039445072,1261255,18.573679,-72.332703,-6291.03317810232,2064.14806384729,17.3570997247201
166,6,0,0,36.166668,0,1,0.5087,0.32971254,1261255,18.573679,-72.332703,-6291.03317810232,2064.14806384729,17.3570997247201
166,4,0,0,40,1,1,1.7343,0.42607525,1261255,18.573679,-72.332703,-6291.03317810232,2064.14806384729,17.3570997247201
167,2,1,0,25.083334,1,2,-6.941,0.66421026,3980479,19.387902,-72.486553,-6304.41406135855,2154.63508200831,7.06753423574787e-16
167,1,1,0,21.416666,1,2,-5.7739,0.7559734,3980479,19.387902,-72.486553,-6304.41406135855,2154.63508200831,7.06753423574787e-16
167,2,1,0,25.083334,1,1,-7.0773,-0.26673609,3980479,19.387902,-72.486553,-6304.41406135855,2154.63508200831,7.06753423574787e-16
167,5,1,0,35.75,1,1,-10.0128,-0.49753952,3980479,19.387902,-72.486553,-6304.41406135855,2154.63508200831,7.06753423574787e-16
167,2,1,0,24.333334,1,1,-7.3668,-0.289498,3980479,19.387902,-72.486553,-6304.41406135855,2154.63508200831,7.06753423574787e-16
167,8,1,0,33.333332,1,0,-10.3108,-1.4411995,3980479,19.387902,-72.486553,-6304.41406135855,2154.63508200831,7.06753423574787e-16
167,1,1,0,24,0,2,-8.655,0.52944714,3980479,19.387902,-72.486553,-6304.41406135855,2154.63508200831,7.06753423574787e-16
167,1,1,0,24.5,0,1,-6.1871,-0.19674417,3980479,19.387902,-72.486553,-6304.41406135855,2154.63508200831,7.06753423574787e-16
168,5,1,1,35.833332,1,2,-4.836,0.82971573,1124726,18.25889,-72.607608,-6314.94264649072,2029.16462815475,14.2707926075579
169,1,0,1,16.666666,0,2,-4.3411,0.86862719,432877,18.543158,-72.416568,-6298.32721628421,2060.75617454756,0.511954183272581
169,5,0,1,39.25,1,1,-0.906,0.21848187,432877,18.543158,-72.416568,-6298.32721628421,2060.75617454756,0.511954183272581
169,4,0,1,39.25,1,1,-0.906,0.21848187,432877,18.543158,-72.416568,-6298.32721628421,2060.75617454756,0.511954183272581
169,4,0,1,21.916666,1,1,-2.7788,0.071233131,432877,18.543158,-72.416568,-6298.32721628421,2060.75617454756,0.511954183272581
169,1,0,1,19.333334,1,1,-2.0169,0.13113746,432877,18.543158,-72.416568,-6298.32721628421,2060.75617454756,0.511954183272581
170,1,1,1,21.416666,1,2,-6.4063,0.70625103,3343053,18.410294,-72.729951,-6325.58325357696,2045.99060395947,0.00608434307423813
170,1,1,1,25.333334,0,2,1.7978,1.3512977,3343053,18.410294,-72.729951,-6325.58325357696,2045.99060395947,0.00608434307423813
170,6,1,0,31,1,1,-7.8688,-0.32896769,3343053,18.410294,-72.729951,-6325.58325357696,2045.99060395947,0.00608434307423813
